Weapon,CrimeId
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",122434
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",122126
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",240490
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",406628
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",971611
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",408020
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",97323
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",965467
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",709495
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",517748
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",280828
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",502536
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",875868
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",784948
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",719277
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",977471
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",70321
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400589
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",530118
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",942201
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",975984
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",245739
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",42538
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",377136
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",378881
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",189349
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",153692
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",404730
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",688710
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",184421
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",656192
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600422
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",856844
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",519837
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",352930
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",282258
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",977881
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",815842
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",971598
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",166657
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",124825
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",893395
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",376765
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",625079
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",323904
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",436465
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",974807
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",494482
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",964227
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",710617
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",190427
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",499442
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",812492
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",537618
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",321384
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",970947
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",909813
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",500023
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",976835
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",970717
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",979136
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",261024
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",968377
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",114152
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",874410
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",288479
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",447176
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",546872
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",707345
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",970251
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",327284
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",301949
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",299150
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",546754
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",456854
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",280135
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",325040
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",968921
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",362327
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",410608
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",932101
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",97138
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",532399
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",94745
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",283790
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",143061
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",702129
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",619930
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",41521
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",181309
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",239713
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1689
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",186778
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",389215
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",270082
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",978421
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",963773
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",152191
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",69885
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",399333
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",975083
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",119018
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",305670
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",781092
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",45456
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",841402
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",963700
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",19610
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",264074
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",414112
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",955354
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",201036
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",943990
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",627224
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",220504
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",282014
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",409336
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",111524
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",366384
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",646856
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600974
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",395434
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",302288
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",348486
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",58175
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",860445
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",661348
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",767659
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",818661
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",81408
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",741924
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",571603
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",979213
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",724439
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",143826
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",187576
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",751523
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",319124
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",524541
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",721718
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",111140
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",325984
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",827244
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",333538
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",127005
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",806906
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",891966
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",601389
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",541923
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",511071
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",82949
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",137397
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",783387
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",978509
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",825719
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",758040
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",440986
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",441948
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",978681
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",251017
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",303926
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",964152
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",12259
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",678298
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",869387
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",723391
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",387664
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",49778
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",796546
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",419720
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",40464
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",287378
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",707395
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",131784
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",954070
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",680752
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",516694
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",613732
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",223409
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",502092
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",616291
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",923143
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",378358
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",969190
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",808139
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",744564
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",530129
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",793039
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",263118
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",969805
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",102953
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",716908
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",530683
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",778940
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",341675
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",175925
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",78093
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",736404
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",712491
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",959844
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",835676
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",292697
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",104492
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",80022
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",964664
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",947782
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",201572
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",360616
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",389065
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",883445
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",204390
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",153726
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",776007
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",833321
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",216116
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",705255
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",199027
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",82307
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",965295
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",464415
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",318709
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",440468
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",759699
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",389239
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",630917
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",428379
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",653654
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",63494
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",156825
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",609735
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",270533
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",490952
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",594783
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",537681
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",842023
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",973479
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",798716
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",397128
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",417754
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",251190
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",628954
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",849436
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",649733
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7479
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",643333
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",712951
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",345193
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33267
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",898282
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",221908
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",980529
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",790140
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",415381
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",573248
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",149035
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",90190
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",454009
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",801131
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",629281
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",470807
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",703712
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",98061
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",851550
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",20441
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",66143
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",941771
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",668247
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",398695
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",822528
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",878032
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",655393
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",536479
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",80974
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",58329
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",764791
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",20674
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",774832
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",282311
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",76628
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",300080
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",976842
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",55034
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",199153
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",77560
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",511578
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",216282
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",199404
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",736612
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",404814
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",702178
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",773676
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",71299
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",667462
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",723116
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",64977
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",980137
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",745159
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",184701
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",608340
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",45541
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",345901
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",198790
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",576955
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",977536
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",963991
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",176673
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",675545
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",91894
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",200063
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",181563
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",777816
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",25646
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",169225
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",203981
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",285605
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",114645
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",662008
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",98026
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",117941
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",359857
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",683041
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",536746
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",305232
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",401239
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",589156
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",933946
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",794695
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",633156
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",631127
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",798943
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",10849
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",938104
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",536951
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",857918
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",775383
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",800613
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",339658
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",324622
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",283982
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",254138
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",893868
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",340377
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",253226
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",184851
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",605419
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",752212
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",817596
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",376899
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",181917
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",979799
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",495637
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",715853
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",57888
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",220517
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",805157
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",139654
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",882979
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",536313
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",397254
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",112579
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",614486
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",202463
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",662521
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",911720
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",965990
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",577299
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",978238
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",362518
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",149216
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",55757
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",599691
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",846889
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",14578
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",49916
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",536181
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",214027
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",187856
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",937316
