VictimId,Age,Gender,Ethnicity
215145,0,X,Unknown
210648,59,F,White
890997,0,X,Unknown
868342,17,F,Black
562773,14,M,Hispanic
195928,38,F,Black
726191,0,X,Unknown
60191,42,F,Black
120875,62,F,White
768199,26,F,White
396409,58,F,White
94946,42,M,Other
267025,4,F,Asian
817393,0,X,Unknown
830030,57,M,Other
694449,46,F,Other
611308,32,F,Hispanic
570680,34,F,Hispanic
75259,33,M,White
421521,58,M,Hispanic
686735,68,M,Hispanic
958283,46,M,White
927993,25,M,Hispanic
950397,48,M,Hispanic
786080,16,M,White
599069,16,F,Hispanic
162611,3,M,Hispanic
871943,0,X,Unknown
280846,0,M,White
599317,0,X,Unknown
765401,0,X,Unknown
609748,6,F,Hispanic
196667,0,X,Unknown
908221,35,F,Hispanic
447761,41,M,Black
791150,0,X,Unknown
601893,24,F,Asian
744327,0,X,Unknown
216539,0,X,Unknown
158027,73,M,White
572165,47,M,White
949068,35,F,White
530701,62,M,Hispanic
131330,25,F,Black
442625,38,F,Hispanic
151873,0,M,Hispanic
630688,0,X,Unknown
592746,31,F,Hispanic
141148,54,M,White
277742,0,X,Unknown
209783,56,F,Other
588542,21,M,White
377565,2,X,Unknown
306238,0,M,Other
885902,36,M,White
800080,33,M,White
880997,18,F,White
496474,28,F,Hispanic
175567,0,X,Unknown
789338,0,X,Unknown
99098,37,F,Hispanic
954857,25,M,Hispanic
538654,51,M,Black
166585,26,M,Black
642074,0,X,Unknown
562398,51,M,Other
956,19,F,White
913444,0,X,Unknown
202602,21,M,Hispanic
49972,25,F,Hispanic
326631,29,M,Hispanic
604248,4,F,Hispanic
514954,39,F,Black
337258,47,M,Other
751721,0,X,Unknown
544936,62,M,Hispanic
684646,11,F,Hispanic
787421,0,M,Other
374480,29,F,Asian
769781,0,X,Unknown
267207,22,M,White
328156,23,M,Asian
555021,54,F,Hispanic
355309,0,X,Unknown
397144,23,M,Hispanic
572237,52,F,Black
864135,0,X,Unknown
213849,34,M,Hispanic
587204,36,F,Other
532424,23,M,Hispanic
527757,48,M,White
684469,25,F,Black
893984,0,X,Unknown
376011,25,M,Hispanic
66177,37,M,Hispanic
274353,49,M,Black
553943,25,F,White
48184,32,M,Other
700059,67,F,Other
289492,76,M,Other
455077,25,M,White
715138,0,X,Unknown
826270,29,F,White
166723,55,F,Black
811463,0,F,White
558717,0,X,Unknown
186222,56,F,Other
44225,0,X,Unknown
811168,69,M,Asian
600319,48,F,White
567529,0,X,Unknown
8818,67,M,Hispanic
266473,29,M,White
277558,24,M,Other
579338,3,F,Hispanic
918957,34,F,White
560022,32,M,White
655664,35,F,Black
753136,69,F,Hispanic
276120,27,F,Black
663368,36,M,Black
229150,35,F,Black
208360,0,X,Unknown
36379,51,M,Other
342983,0,X,Unknown
596985,13,M,Hispanic
139893,26,F,Black
100639,42,F,White
213576,28,F,Hispanic
654189,31,F,Hispanic
303088,66,M,Black
493293,59,M,White
367268,0,X,Unknown
391926,3,F,Black
392404,31,F,Asian
89147,29,M,White
759186,0,X,Unknown
625950,31,M,Hispanic
2337,0,X,Unknown
297624,34,M,White
574099,56,M,Hispanic
330467,47,F,White
452060,0,X,Unknown
103464,21,F,Hispanic
70481,35,F,Black
326880,35,F,White
819423,34,M,Other
738454,3,M,Hispanic
407744,21,M,White
514244,34,F,Hispanic
464563,0,X,Unknown
185633,0,X,Unknown
570354,24,M,Hispanic
700680,0,X,Unknown
600842,43,F,Hispanic
656034,27,F,Hispanic
449921,21,X,Unknown
627312,52,M,White
910693,0,X,Unknown
827823,35,M,Black
310471,71,M,Hispanic
136667,24,M,Hispanic
71220,0,X,Unknown
594921,47,M,Other
588113,31,F,Black
784605,41,M,White
860998,23,M,Hispanic
842927,0,X,Unknown
100520,48,F,White
154465,25,X,Unknown
37148,43,M,Other
79730,31,F,Black
148861,32,F,Hispanic
922030,41,X,Unknown
829593,28,F,Black
594263,36,M,Black
302746,33,M,Hispanic
494423,0,X,Unknown
177607,53,M,Other
46803,4,F,White
81015,0,X,Unknown
845295,33,M,White
780102,34,M,Unknown
248796,58,F,White
87147,36,F,Hispanic
477661,0,X,Unknown
4898,44,F,Hispanic
262798,21,M,Hispanic
405218,0,X,Unknown
233618,65,M,Black
317161,0,M,Unknown
236323,0,X,Unknown
307656,41,M,Other
374672,34,F,Hispanic
414201,33,F,Black
722810,22,F,Unknown
801393,35,F,Hispanic
20243,57,M,Hispanic
118704,69,M,Other
794630,0,M,White
487779,0,X,Unknown
394612,64,F,Other
418023,12,M,Hispanic
637503,27,F,Hispanic
911173,4,M,Hispanic
299514,34,F,White
290482,45,M,Hispanic
101688,29,M,White
562340,46,M,Unknown
340906,2,X,Unknown
674230,25,M,Hispanic
625353,5,M,Black
154781,19,X,Unknown
277864,0,X,Unknown
463920,0,M,Other
841927,0,X,Unknown
461836,3,F,Black
64716,0,M,Other
600680,0,X,Unknown
803974,0,X,Unknown
40356,22,F,White
117621,0,X,Unknown
683399,47,M,White
526115,0,F,White
401347,32,M,Hispanic
777229,47,F,Other
753322,18,M,Hispanic
192557,37,F,White
164214,5,F,Hispanic
299344,28,F,Black
41395,0,X,Unknown
279214,0,X,Unknown
818998,31,M,Black
124090,41,M,White
615145,34,F,Hispanic
516882,28,F,Other
16424,73,F,White
417213,0,X,Unknown
603867,0,X,Unknown
135177,29,F,Hispanic
537346,0,X,Unknown
557769,0,X,Unknown
805417,64,F,Hispanic
700315,0,X,Unknown
855124,0,X,Unknown
639272,75,F,White
671927,37,M,Hispanic
459129,39,M,White
339792,36,F,Hispanic
372838,0,X,Unknown
574660,0,X,Unknown
463549,0,X,Unknown
216901,33,M,Hispanic
679383,42,F,Other
861253,31,F,White
312743,0,X,Unknown
762172,43,M,Hispanic
699808,3,F,Hispanic
549203,0,X,Unknown
251374,48,F,Black
539050,0,X,Unknown
347958,24,M,White
921720,22,F,White
937063,23,F,Hispanic
511091,0,X,Unknown
810803,0,X,Unknown
774389,21,M,Hispanic
384881,52,M,White
183296,13,F,Hispanic
123026,0,X,Unknown
452165,5,M,Hispanic
535938,72,M,Asian
738628,35,F,Hispanic
326553,0,M,White
695805,64,M,Hispanic
782658,0,X,Unknown
713453,24,F,White
205899,69,M,White
117413,0,X,Unknown
834688,5,M,Hispanic
5075,22,F,White
572722,39,M,Black
601225,0,X,Unknown
8147,35,M,Hispanic
750246,0,X,Unknown
685401,23,F,Black
441562,55,F,Hispanic
565388,24,M,Hispanic
82397,54,M,White
903368,24,M,Hispanic
505903,0,X,Unknown
340546,25,F,White
826746,0,M,White
704944,44,M,White
7214,64,F,Hispanic
829296,7,M,Hispanic
459817,0,X,Unknown
783261,39,F,Black
758031,2,F,White
613319,16,F,Hispanic
84824,0,X,Unknown
637641,0,M,White
734110,23,F,Hispanic
473124,55,F,White
757174,0,M,White
813474,56,M,White
91528,37,M,Other
505207,0,X,Unknown
681400,7,M,White
386778,0,X,Unknown
111653,0,X,Unknown
74673,0,X,Unknown
324444,62,M,Hispanic
46575,0,X,Unknown
169120,0,X,Unknown
20539,48,F,White
216932,49,F,White
414120,21,X,Unknown
692251,18,F,Hispanic
362273,4,M,Black
204103,34,F,Hispanic
747516,28,F,White
159129,0,X,Unknown
898263,44,M,Black
40029,29,M,Other
163523,0,M,White
788354,48,F,White
530628,0,X,Unknown
907706,75,M,Hispanic
151521,45,M,Hispanic
931687,32,M,Hispanic
663639,0,X,Unknown
483677,28,F,Hispanic
147305,0,X,Unknown
775469,37,F,Black
593316,19,F,Hispanic
655190,0,M,Unknown
531193,58,F,Asian
203772,38,F,Hispanic
831970,19,F,Hispanic
212682,44,F,White
183028,62,F,Black
435734,63,M,Black
334114,0,M,White
129388,0,X,Unknown
358741,0,X,Unknown
606054,0,X,Unknown
651151,79,M,White
638802,35,F,Hispanic
194524,31,M,Hispanic
198437,0,X,Unknown
223510,52,F,Hispanic
23925,59,M,White
787525,62,F,Black
773781,39,F,Hispanic
856059,0,X,Unknown
490880,47,F,White
802073,3,M,Other
318572,54,F,Other
845592,27,F,White
306397,46,F,Other
446653,42,M,Hispanic
311919,0,X,Unknown
113140,33,F,Hispanic
138444,24,F,Hispanic
67516,12,F,Hispanic
526686,34,F,Hispanic
834443,0,X,Unknown
5089,26,F,Black
366569,23,M,Hispanic
19260,0,X,Unknown
805297,22,X,Unknown
85645,32,M,Other
765787,37,M,Hispanic
337578,54,M,White
387507,45,F,Hispanic
589235,44,F,Black
475602,25,F,Hispanic
236467,48,M,Black
178913,26,F,Hispanic
834988,0,X,Unknown
749607,36,F,White
558098,0,M,Other
620187,63,F,White
738516,3,F,Hispanic
157217,71,F,White
437078,0,X,Unknown
860553,46,M,Hispanic
587483,25,M,Other
390630,37,M,Hispanic
954619,26,M,Hispanic
554236,28,M,Hispanic
303918,0,X,Unknown
113302,0,X,Unknown
728390,64,M,Other
308087,31,M,Black
762725,0,X,Unknown
110397,6,M,Hispanic
128695,32,M,Hispanic
529034,21,X,Unknown
193955,4,F,Hispanic
448697,41,F,Black
542231,42,F,Hispanic
634248,23,F,Hispanic
90012,71,M,Hispanic
581308,0,X,Unknown
667422,19,M,White
434078,31,M,Hispanic
507633,0,X,Unknown
71149,53,M,White
123747,21,F,Hispanic
684752,34,F,Hispanic
596893,0,M,White
852660,0,X,Unknown
558048,53,F,Hispanic
46318,22,M,Hispanic
822726,0,X,Unknown
112736,5,M,Hispanic
399058,55,F,Other
147742,51,M,Hispanic
912285,0,X,Unknown
399843,28,F,Hispanic
663127,39,F,Hispanic
487556,5,M,Hispanic
939374,41,F,White
478147,56,M,White
950394,4,M,Hispanic
176142,2,M,Hispanic
787550,57,F,Hispanic
739204,13,M,Hispanic
772052,52,F,Black
565690,31,M,Hispanic
585570,42,M,Hispanic
675262,4,M,Hispanic
93032,73,M,Black
725251,36,F,Hispanic
788204,57,F,White
521057,0,M,Other
756170,23,M,Hispanic
663766,29,M,Hispanic
17443,27,M,White
613987,39,F,Black
852391,0,X,Unknown
357469,32,F,White
654616,39,F,Black
720678,52,F,Black
842629,0,X,Unknown
791000,59,F,Asian
896705,43,M,Black
632033,0,X,Unknown
652196,0,X,Unknown
343720,71,F,White
160169,59,M,White
856916,26,F,Hispanic
246896,53,F,White
732921,0,X,Unknown
409312,0,M,Other
212724,25,M,Hispanic
862305,55,F,Hispanic
818786,3,M,Hispanic
296241,65,F,Black
342451,39,F,Black
74711,28,M,White
931049,79,F,Hispanic
492613,0,X,Unknown
390867,0,X,Unknown
621510,45,F,Black
563912,28,F,White
458377,26,M,White
841221,19,M,Black
21352,25,F,Black
708152,0,F,Hispanic
630557,32,F,Hispanic
762077,43,F,White
527433,0,M,White
357455,22,F,White
580123,59,F,Hispanic
399340,38,M,Black
406656,0,X,Unknown
766709,0,X,Unknown
801245,0,X,Unknown
153888,36,F,Hispanic
16119,0,X,Unknown
111100,77,M,Black
643180,25,M,Black
323022,3,F,Other
210445,32,F,White
396452,58,M,Asian
436587,73,M,White
425454,29,F,Hispanic
651961,44,M,Hispanic
523595,24,M,Hispanic
639616,23,F,Black
187340,32,M,White
860771,23,F,Other
289310,24,F,Hispanic
268367,0,X,Unknown
136005,25,M,White
263854,48,F,White
648345,48,M,Hispanic
17347,0,X,Unknown
55528,24,F,Black
30382,26,M,Black
605302,0,M,White
226033,58,M,Black
73509,21,M,White
784303,0,X,Unknown
623294,0,X,Unknown
131980,15,F,Hispanic
723082,37,M,White
435623,2,M,American Indian/Alaskan Native
626286,0,X,Unknown
302196,0,X,Unknown
628861,6,M,White
703299,52,F,White
853320,0,X,Unknown
829791,64,M,White
508650,58,F,Asian
434579,68,M,White
566803,0,X,Unknown
707621,0,X,Unknown
82714,47,M,Hispanic
855669,36,M,White
764319,22,X,Unknown
35843,43,F,Hispanic
810371,43,F,White
712564,3,M,Hispanic
136122,0,X,Unknown
573972,28,F,Other
499963,61,M,White
59646,33,M,Other
922410,0,X,Unknown
760903,24,M,Hispanic
159585,53,M,Hispanic
803894,43,M,Asian
59196,36,M,Black
59570,56,F,Other
796091,0,X,Unknown
210985,0,X,Unknown
109143,32,M,Other
641089,46,M,Hispanic
435802,2,M,Other
642590,41,F,Hispanic
46361,43,F,White
293572,0,X,Unknown
493712,21,X,Unknown
93130,51,M,Hispanic
314303,3,M,Hispanic
259402,25,F,Hispanic
46047,36,F,Hispanic
107696,16,F,Hispanic
471193,37,M,Asian
647132,52,M,Black
1840,31,F,Hispanic
411133,66,F,White
898396,22,F,Black
21396,4,F,Black
358247,0,X,Unknown
855762,45,F,Other
67352,0,X,Unknown
646333,25,M,Hispanic
878168,53,F,Black
187201,22,M,Hispanic
198381,34,F,Asian
785564,34,M,White
583551,42,M,Asian
850780,39,M,Other
289008,0,X,Unknown
636658,43,M,Hispanic
298094,54,M,Hispanic
946228,35,F,Hispanic
3822,23,F,White
757304,37,F,Hispanic
214660,34,M,Hispanic
928715,39,M,Asian
622511,0,X,Unknown
402077,0,X,Unknown
798034,53,F,White
20123,5,M,White
872823,44,M,Black
905389,2,M,Asian
301850,27,F,White
399464,5,F,Other
254300,86,M,Other
729419,33,M,Hispanic
662879,0,X,Unknown
769174,36,M,Other
85876,37,M,White
458447,21,F,Hispanic
51810,0,X,Unknown
137625,0,X,Unknown
115929,25,F,Hispanic
358492,0,X,Unknown
404778,32,M,Hispanic
219382,31,F,Other
405008,41,M,Other
749854,26,M,Hispanic
447317,0,X,Unknown
445672,64,M,White
217894,0,X,Unknown
435324,18,F,Hispanic
852216,25,F,Hispanic
557844,37,F,Black
110127,0,X,Unknown
638010,42,M,Black
883928,66,F,Asian
611417,38,M,Black
253588,31,M,Asian
853854,18,F,Black
348401,0,M,Other
952031,28,M,Hispanic
677658,32,F,Hispanic
337368,0,X,Unknown
946695,0,X,Unknown
413362,21,X,Unknown
371106,63,M,Black
510476,26,F,Hispanic
162709,25,M,Hispanic
730908,21,F,White
843367,48,F,Hispanic
881784,3,F,Black
566187,0,M,White
216642,22,M,Hispanic
635279,23,F,Other
717806,15,M,White
320708,26,F,Black
122320,36,F,Hispanic
854351,23,F,Black
457496,0,X,Unknown
399404,26,F,Hispanic
553551,22,F,Hispanic
363980,69,M,Hispanic
340071,42,F,Hispanic
366996,4,F,Hispanic
350890,28,F,Hispanic
106983,36,F,White
657706,0,X,Unknown
717599,44,F,White
77303,32,M,White
876845,0,X,Unknown
263195,0,X,Unknown
654185,0,X,Unknown
35515,31,M,Hispanic
835531,0,X,Unknown
218088,26,F,Hispanic
763768,65,M,Hispanic
361697,0,X,Unknown
286723,63,M,Other
916351,28,F,White
532129,45,M,Black
509771,22,M,Asian
141737,71,M,Hispanic
958883,34,M,Hispanic
578518,28,F,Hispanic
914836,0,X,Unknown
259534,0,X,Unknown
350297,61,M,Hispanic
701979,21,M,Hispanic
56711,35,F,White
827338,49,M,Other
359807,36,M,Hispanic
653711,54,F,Black
392753,55,M,Hispanic
857579,32,M,Hispanic
132575,0,X,Unknown
133088,29,M,Hispanic
612851,41,M,White
214160,34,F,Hispanic
400434,6,F,Black
169461,0,M,Other
480555,46,M,Hispanic
114909,5,M,Hispanic
485638,58,M,White
363871,2,M,Other
550948,55,M,Hispanic
588114,59,M,White
948680,23,F,White
519436,65,F,Asian
597844,46,F,Black
298995,0,X,Unknown
700243,55,M,Other
520811,44,M,White
947592,23,F,American Indian/Alaskan Native
490746,51,M,Asian
479378,13,F,Hispanic
708728,6,F,Hispanic
815790,54,M,Hispanic
711221,43,M,White
305456,73,M,Other
391001,2,M,Hispanic
465087,32,F,Hispanic
601466,2,F,Black
65098,0,X,Unknown
872356,28,F,Black
362204,24,M,Black
105463,61,F,Hispanic
947622,0,X,Unknown
601924,0,X,Unknown
352445,28,M,White
225082,71,M,Hispanic
420204,68,M,White
641844,63,M,White
747834,0,X,Unknown
347580,0,X,Unknown
896056,44,F,Hispanic
405270,3,M,Other
931714,0,X,Unknown
865958,39,F,Other
772907,44,M,Hispanic
799569,3,M,Hispanic
177929,18,M,Hispanic
832869,35,F,Hispanic
355618,22,F,White
832408,75,F,White
586610,32,M,Black
756562,3,F,White
710245,35,M,Black
86969,27,F,White
121075,39,F,Black
625631,0,X,Unknown
424234,41,F,Black
53568,0,M,Other
34524,31,F,Hispanic
497074,35,M,Unknown
129653,35,F,White
125394,0,X,Unknown
768143,3,M,Hispanic
899207,24,F,White
960809,58,M,Asian
741541,43,F,Hispanic
938287,0,X,Unknown
345518,21,F,White
370052,0,X,Unknown
800477,27,F,Asian
383329,46,M,White
95481,0,X,Unknown
162548,57,F,White
132047,24,M,White
956010,16,M,Black
44094,15,F,Black
391003,0,M,White
890787,51,M,White
435515,0,M,Hispanic
801304,0,X,Unknown
915441,34,F,White
822732,5,M,Black
363890,0,X,Unknown
656897,63,M,White
583003,3,M,Asian
118362,38,F,Hispanic
830380,0,X,Unknown
538230,33,F,Hispanic
798419,17,M,Black
128189,0,M,White
652255,0,M,Other
161718,45,F,White
845132,3,M,White
408886,44,F,White
692005,23,F,Hispanic
417147,54,M,Black
689861,0,X,Unknown
302645,44,F,Black
138975,73,F,Asian
323561,77,F,White
555544,53,F,Hispanic
327668,24,F,Hispanic
899212,43,F,White
596316,0,X,Unknown
880946,51,M,Hispanic
689591,31,F,Other
89481,0,M,White
958615,45,M,Hawaiian
712328,43,F,Other
369313,37,M,Hispanic
638278,2,F,Other
797894,0,X,Unknown
840813,71,M,Black
148002,22,M,Hispanic
29865,47,F,Hispanic
830324,0,X,Unknown
926528,0,X,Unknown
625708,0,X,Unknown
170876,0,M,Other
745689,48,F,Black
145925,24,M,Hispanic
733901,0,X,Unknown
818523,61,M,White
873495,25,F,Hispanic
519495,0,X,Unknown
202007,26,M,Unknown
253789,35,F,Asian
825713,0,X,Unknown
179014,0,X,Unknown
738536,49,F,Unknown
397753,45,M,Other
932000,87,F,Other
605838,6,M,White
34951,49,M,Other
680423,47,M,White
581476,0,X,Unknown
872268,26,F,Other
230324,36,F,White
760476,0,X,Unknown
961649,64,F,Black
849061,0,X,Unknown
192204,27,F,Black
846294,0,X,Unknown
766157,27,F,Black
63336,0,X,Unknown
849007,44,M,Hispanic
276879,0,M,White
721279,33,M,Other
39771,47,F,White
850663,76,M,White
640528,0,X,Unknown
339952,0,X,Unknown
184231,67,M,White
669488,16,F,Black
441453,39,F,Hispanic
145366,77,M,White
791654,21,F,Hispanic
641890,3,F,White
338910,49,F,Other
516268,45,M,Hispanic
87183,0,X,Unknown
230199,37,M,Asian
301540,46,F,Hispanic
773302,3,F,Hispanic
833648,65,F,White
16418,56,F,Black
946083,0,X,Unknown
344205,22,F,Black
53204,53,M,Hispanic
690417,24,F,Other
829648,32,F,White
792947,33,F,Hispanic
155215,33,F,White
761718,0,X,Unknown
508940,55,M,Asian
863482,17,F,Black
350312,32,M,White
159535,0,X,Unknown
319932,74,F,White
565255,22,F,Black
854541,0,X,Unknown
956967,32,M,Asian
703067,0,X,Unknown
890475,42,F,White
661106,26,M,Hispanic
769290,21,M,Hispanic
924670,0,X,Unknown
421557,57,M,White
164742,34,F,White
86535,57,F,White
86824,49,M,Other
574034,58,M,White
633566,38,M,White
837403,64,M,Hispanic
20743,41,F,Hispanic
140183,61,F,Unknown
120566,25,F,Black
693102,78,F,Black
73381,0,F,Hispanic
890206,32,F,Black
585480,0,X,Unknown
79749,35,F,Other
910099,41,M,Other
590984,24,F,Black
940728,0,F,Unknown
556850,82,M,Asian
861472,0,X,Unknown
108511,82,M,Black
553286,4,M,Hispanic
860855,0,X,Unknown
619382,29,M,Black
696367,0,X,Unknown
64887,58,M,White
897460,0,X,Unknown
335744,0,X,Unknown
446159,59,F,Hispanic
546096,59,M,Hispanic
437569,0,X,Unknown
295278,0,X,Unknown
357541,55,F,Black
802737,37,F,Black
194514,72,F,White
47570,5,F,White
519978,32,M,Hispanic
745154,36,M,Black
629019,34,F,White
227502,0,X,Unknown
401464,56,F,White
821049,37,M,White
444455,0,X,Unknown
233018,72,F,White
116929,39,F,Hispanic
475923,58,M,White
368313,35,F,Other
183224,0,X,Unknown
665009,28,F,Hispanic
788240,5,M,Hispanic
282136,42,F,Hispanic
282401,46,F,Black
448243,46,M,White
736507,0,X,Unknown
388010,0,X,Unknown
741873,21,F,Hispanic
1505,18,F,White
34374,0,X,Unknown
701460,0,X,Unknown
776398,27,M,Black
162876,0,X,Unknown
572912,38,M,Black
233531,24,F,Hispanic
707282,28,M,Hispanic
129297,35,M,Black
714976,41,F,Other
133495,7,F,Asian
555791,36,M,Black
239744,0,X,Unknown
856380,0,X,Unknown
410921,29,F,White
337520,0,X,Unknown
46405,0,X,Unknown
553705,0,X,Unknown
485658,4,M,Hispanic
445050,0,M,Hispanic
447032,4,F,Hispanic
860787,0,X,Unknown
627660,46,M,Hispanic
69615,0,X,Unknown
891290,38,F,White
313986,19,F,White
58355,46,F,Hispanic
233507,46,M,Hispanic
329285,0,X,Unknown
946731,0,X,Unknown
729142,33,M,Hispanic
260973,0,M,Other
936339,54,F,Hispanic
934703,36,F,Hispanic
526713,32,M,White
763701,22,X,Unknown
301205,34,F,Other
926205,15,F,Hispanic
691145,38,M,Hispanic
137281,3,M,Hispanic
842110,0,X,Unknown
370239,32,M,Hispanic
325508,62,M,White
607196,3,F,Black
196484,49,M,Black
687233,32,F,Black
870312,0,M,Asian
600615,59,M,Other
31664,35,M,Unknown
107321,16,M,Black
347024,41,F,Other
805362,0,M,White
827355,69,F,Asian
662499,34,F,Hispanic
749922,0,X,Unknown
866443,0,X,Unknown
777149,34,M,Black
264088,0,M,Other
582599,32,F,Asian
425821,7,M,Hispanic
477520,65,M,Hispanic
337711,24,M,Black
541732,0,X,Unknown
624171,0,F,White
790996,27,F,White
815230,39,M,Other
14239,68,F,Other
592433,0,X,Unknown
339579,3,F,Hispanic
16226,0,X,Unknown
588805,21,M,White
528019,36,M,Hispanic
472811,32,M,White
25763,55,F,Black
134473,74,M,White
407794,18,F,Hispanic
252409,35,F,White
872080,14,M,Hispanic
691075,5,F,Black
335553,33,F,Hispanic
49879,21,F,Hispanic
89095,0,X,Unknown
747589,58,F,White
210963,0,X,Unknown
932624,35,M,Hispanic
916764,31,M,Other
686320,1,F,Hispanic
58101,5,F,Other
225502,74,M,Hispanic
465711,23,M,Hispanic
796063,49,F,Hispanic
890036,0,X,Unknown
426885,23,F,Black
770743,0,X,Unknown
506672,75,F,Black
253133,54,M,Black
139602,31,F,Hispanic
70877,51,M,Hispanic
369172,28,M,Asian
139286,55,M,White
326287,0,X,Unknown
527382,29,F,Hispanic
822001,76,F,Other
579250,37,F,Hispanic
946440,23,X,Unknown
922578,23,F,Hispanic
727508,0,X,Unknown
849619,38,F,Black
161079,36,M,Hispanic
400137,55,M,White
165606,0,M,Unknown
698470,13,F,Black
390493,3,F,White
46502,37,F,Black
687821,0,X,Unknown
298166,61,M,White
885764,22,F,Hispanic
475253,0,X,Unknown
636647,21,F,Black
545563,43,M,Hispanic
266916,27,M,Hispanic
655790,27,F,Other
518875,55,F,Hispanic
216554,0,X,Unknown
791376,0,X,Unknown
722758,47,M,Asian
503632,29,M,White
209629,26,F,White
331997,26,M,White
887329,29,F,Hispanic
419514,36,M,Hispanic
314555,0,X,Unknown
133870,17,M,Black
390620,0,X,Unknown
580288,14,F,Hispanic
184247,2,M,Hispanic
396227,24,F,White
534103,27,F,Black
44412,54,M,Hispanic
287381,0,X,Unknown
20401,0,X,Unknown
689356,0,X,Unknown
352277,18,M,Other
315458,41,F,Hispanic
729945,38,M,Hispanic
365108,31,F,Hispanic
246001,43,F,Asian
2492,33,M,White
221230,12,M,Hispanic
527088,37,M,Hispanic
809746,18,F,Hispanic
105759,35,F,Hispanic
328013,45,M,White
790251,33,F,White
421112,29,F,White
555259,79,M,Other
71578,33,M,Black
615257,29,M,Hispanic
16430,6,F,White
47050,31,F,Hispanic
357131,55,F,Other
526297,42,F,White
234511,27,F,White
693411,36,M,American Indian/Alaskan Native
707101,37,F,Black
85937,49,F,White
250859,37,F,Asian
376730,18,F,Hispanic
764573,0,X,Unknown
307239,35,M,Hispanic
935924,23,X,Unknown
430606,0,X,Unknown
936727,63,F,Other
127331,0,X,Unknown
959432,0,M,Other
503591,29,F,Asian
813193,52,M,White
61996,64,F,Hispanic
822234,38,M,Other
865124,49,F,White
179994,0,X,Unknown
949160,0,X,Unknown
118553,55,M,Black
516476,0,M,White
646601,32,F,Hispanic
800878,4,M,White
499075,83,M,White
737424,7,M,Hispanic
78963,55,M,White
691312,2,M,Hispanic
115212,64,M,White
440406,5,M,White
815557,0,X,Unknown
305423,3,M,White
10135,0,X,Unknown
512151,32,M,Hispanic
760071,6,M,Hispanic
670940,0,X,Unknown
311552,35,M,Other
404389,0,X,Unknown
25550,0,X,Unknown
278394,6,F,White
746503,56,F,Black
185862,54,M,Black
864960,32,F,Black
647122,0,M,White
808718,36,M,Black
408199,0,X,Unknown
667257,0,X,Unknown
152411,68,F,White
227929,2,M,Hispanic
189324,0,X,Unknown
71659,0,X,Unknown
783056,34,F,Hispanic
906551,26,F,Black
112911,5,M,Black
766378,45,M,White
475121,64,M,Black
592945,0,X,Unknown
348614,0,X,Unknown
253795,28,F,Other
579368,47,F,Other
322597,54,F,White
677440,36,F,Hispanic
758127,27,F,Asian
420730,58,M,Black
830371,5,M,Hispanic
136462,58,M,White
466268,21,X,Unknown
820957,25,M,White
878392,52,F,Hispanic
137561,21,F,White
788415,27,M,Hispanic
359601,0,M,Other
645867,49,M,Hispanic
190417,35,M,Black
258426,41,M,White
724574,18,M,Hispanic
522092,84,M,White
542490,41,F,White
168352,29,M,White
503332,35,M,Hispanic
886924,35,F,Black
492285,21,M,Black
619667,25,F,Hispanic
325458,0,X,Unknown
722985,39,M,White
322949,0,X,Unknown
614020,3,F,Black
503388,33,F,Hispanic
673934,0,M,Unknown
914963,45,F,White
130109,44,M,White
870159,8,F,Asian
744421,39,M,Other
783146,28,M,Other
729937,0,X,Unknown
665792,0,X,Unknown
443062,29,F,Hispanic
507234,49,F,Hispanic
536056,57,M,White
150554,31,F,Black
228185,28,M,Black
167109,41,F,White
534543,46,F,Hispanic
630401,52,M,Black
590030,39,F,White
904716,85,F,White
779911,14,F,Hispanic
867683,62,M,Hispanic
437358,51,F,Black
385992,21,F,Hispanic
153452,0,X,Unknown
287228,0,X,Unknown
906042,69,M,Asian
423999,69,F,Hispanic
37564,25,M,White
871205,0,X,Unknown
280118,64,M,Hispanic
624389,29,F,Other
199809,0,X,Unknown
133452,0,X,Unknown
938819,0,X,Unknown
6675,68,M,Hispanic
827183,15,F,White
417476,22,F,Hispanic
549307,0,X,Unknown
694063,38,F,Asian
236293,32,M,White
855333,17,F,Hispanic
288888,0,X,Unknown
229688,46,M,Black
412167,33,M,Hispanic
176564,72,M,Other
541911,0,X,Unknown
138350,0,X,Unknown
160646,2,F,White
555708,37,M,White
627320,0,X,Unknown
186653,27,M,White
929971,0,X,Unknown
504639,0,X,Unknown
588890,0,X,Unknown
721837,59,F,Black
673836,19,F,Black
92323,19,M,Hispanic
347572,0,X,Unknown
372286,0,X,Unknown
395027,47,M,Hispanic
529581,43,M,Hispanic
179026,57,F,Hispanic
635214,0,X,Unknown
354446,57,M,Hispanic
601899,2,F,Hispanic
475209,5,F,Hispanic
340583,21,F,Hispanic
576272,0,X,Unknown
885350,54,F,Black
513380,0,X,Unknown
524644,4,F,Hispanic
7708,52,F,Black
5554,67,F,Hispanic
106629,0,F,Hispanic
1482,36,F,Black
921885,2,F,Black
758588,45,M,Hispanic
386527,29,M,Hispanic
707634,3,M,White
206524,0,X,Unknown
90920,25,M,Other
760240,69,M,Black
701160,0,M,White
567361,0,X,Unknown
352592,23,M,Black
233267,16,F,Hispanic
534773,18,F,Black
451522,82,F,White
171779,24,M,White
23571,34,M,Hispanic
722401,51,F,Black
