CrimeId,Type,Subtype
970123,ASSAULT,BATTERY - SIMPLE ASSAULT
43318,THEFT,THEFT OF IDENTITY
955440,ASSAULT,BATTERY - SIMPLE ASSAULT
526554,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
691102,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
546006,ASSAULT,BATTERY - SIMPLE ASSAULT
723208,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
954164,ROBBERY,ROBBERY
663207,VEHICLE STOLEN,VEHICLE - STOLEN
212179,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
25307,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
950727,VEHICLE STOLEN,VEHICLE - STOLEN
516157,BURGLARY,BURGLARY
461572,ASSAULT,BATTERY - SIMPLE ASSAULT
555057,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
93745,ASSAULT,BATTERY - SIMPLE ASSAULT
970535,ASSAULT,BATTERY - SIMPLE ASSAULT
379144,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
584607,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
611950,THEFT,THEFT OF IDENTITY
835708,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
582294,THEFT,THEFT OF IDENTITY
701092,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
846702,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
427790,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
108936,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
442741,VEHICLE STOLEN,VEHICLE - ATTEMPT STOLEN
530178,VEHICLE STOLEN,VEHICLE - STOLEN
379641,ASSAULT,OTHER ASSAULT
73315,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
274830,THEFT,THEFT OF IDENTITY
153210,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
613012,BURGLARY,BURGLARY FROM VEHICLE
974338,ASSAULT,BATTERY POLICE (SIMPLE)
977915,ASSAULT,BATTERY - SIMPLE ASSAULT
890759,VEHICLE STOLEN,VEHICLE - STOLEN
809865,VEHICLE STOLEN,VEHICLE - STOLEN
26597,THEFT,THEFT OF IDENTITY
5906,BURGLARY,BURGLARY FROM VEHICLE
149992,THEFT,THEFT OF IDENTITY
219145,ASSAULT,BATTERY - SIMPLE ASSAULT
195382,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
521906,VEHICLE STOLEN,VEHICLE - STOLEN
689463,ASSAULT,BATTERY - SIMPLE ASSAULT
677879,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
379391,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
476863,BURGLARY,BURGLARY
787265,THEFT,THEFT OF IDENTITY
497021,VEHICLE STOLEN,VEHICLE - STOLEN
713826,BURGLARY,BURGLARY
415630,BURGLARY,BURGLARY
14051,ROBBERY,ROBBERY
913931,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
565666,VEHICLE STOLEN,VEHICLE - STOLEN
1781,THEFT,THEFT OF IDENTITY
332406,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
398672,ASSAULT,BATTERY - SIMPLE ASSAULT
323955,BURGLARY,BURGLARY FROM VEHICLE
274631,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
323608,BURGLARY,BURGLARY
952419,FRAUD,"BUNCO, PETTY THEFT"
927570,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
595289,THEFT,THEFT OF IDENTITY
888353,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
858578,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
564334,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
308509,THEFT,THEFT OF IDENTITY
909379,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
144902,VEHICLE STOLEN,VEHICLE - STOLEN
430414,BURGLARY,BURGLARY
859512,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
965116,CRIME ON CHILD,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT
912301,ASSAULT,BATTERY - SIMPLE ASSAULT
582820,BURGLARY,BURGLARY
30189,BURGLARY,BURGLARY FROM VEHICLE
950617,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
315095,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
938270,DRIVING CRIME,FAILURE TO YIELD
974344,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
874554,ASSAULT,BATTERY - SIMPLE ASSAULT
52247,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
689125,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
555116,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
134335,TRESPASSING,TRESPASSING
932134,VEHICLE STOLEN,VEHICLE - STOLEN
130435,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
974352,CRIME ON CHILD,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT
934699,VEHICLE STOLEN,VEHICLE - STOLEN
764135,THEFT,THEFT OF IDENTITY
327076,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
890008,BURGLARY,BURGLARY
538037,BURGLARY,BURGLARY
394810,VEHICLE STOLEN,VEHICLE - STOLEN
209209,SEXUAL CRIME,INDECENT EXPOSURE
111828,BRANDISH WEAPON,BRANDISH WEAPON
675287,THEFT,THEFT OF IDENTITY
248386,THEFT,"THEFT, PERSON"
418349,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
353137,DISTURBING THE PEACE,DISTURBING THE PEACE
499241,THEFT,"THEFT, PERSON"
430312,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
286026,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
615247,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
682678,VEHICLE STOLEN,VEHICLE - STOLEN
41048,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
816693,RESISTING ARREST,RESISTING ARREST
896314,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
642361,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
273102,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
348206,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
824735,VEHICLE STOLEN,VEHICLE - STOLEN
160960,THEFT,THEFT OF IDENTITY
101148,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
79664,BURGLARY,BURGLARY FROM VEHICLE
207671,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
22276,BURGLARY,BURGLARY
601391,ROBBERY,ROBBERY
567624,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
729996,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
343190,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
893211,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
307600,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
922816,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
967712,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
224994,ASSAULT,BATTERY POLICE (SIMPLE)
891333,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
293141,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
564800,ROBBERY,ATTEMPTED ROBBERY
419427,VEHICLE STOLEN,VEHICLE - STOLEN
646157,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
366773,VEHICLE STOLEN,VEHICLE - STOLEN
702690,THEFT,THEFT OF IDENTITY
682014,CONTEMPT OF COURT,CONTEMPT OF COURT
706152,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
611014,ASSAULT,BATTERY - SIMPLE ASSAULT
931360,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
366112,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
83098,BURGLARY,BURGLARY FROM VEHICLE
873995,TRESPASSING,TRESPASSING
448128,ROBBERY,ROBBERY
313154,PICKPOCKET,PICKPOCKET
851676,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
653125,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
525082,CRIME ON CHILD,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
19093,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
389040,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
888714,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
836608,THEFT,THEFT OF IDENTITY
948482,STALKING,STALKING
154687,THEFT,THEFT OF IDENTITY
192843,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
14804,BURGLARY,BURGLARY FROM VEHICLE
195365,BURGLARY,BURGLARY
319855,VEHICLE STOLEN,VEHICLE - STOLEN
187593,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
297025,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
605196,VEHICLE STOLEN,VEHICLE - STOLEN
599540,BURGLARY,BURGLARY FROM VEHICLE
809244,BURGLARY,BURGLARY FROM VEHICLE
959291,PICKPOCKET,PICKPOCKET
411896,ROBBERY,ROBBERY
921909,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
793461,BURGLARY,BURGLARY
124423,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
139690,BURGLARY,BURGLARY FROM VEHICLE
39833,VEHICLE STOLEN,VEHICLE - STOLEN
940618,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
605232,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
121332,VEHICLE STOLEN,VEHICLE - STOLEN
968106,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
651065,ASSAULT,BATTERY - SIMPLE ASSAULT
342942,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
768628,ROBBERY,ROBBERY
872696,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
160291,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
929664,THEFT,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
321023,BURGLARY,BURGLARY FROM VEHICLE
319043,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
272649,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
707176,THEFT,THEFT OF IDENTITY
679300,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
565871,ROBBERY,ROBBERY
882574,VEHICLE STOLEN,VEHICLE - STOLEN
781867,ASSAULT,BATTERY - SIMPLE ASSAULT
468668,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
158873,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
630335,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
564841,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
69936,BRANDISH WEAPON,BRANDISH WEAPON
321041,VEHICLE STOLEN,VEHICLE - STOLEN
351705,BURGLARY,BURGLARY
726,THEFT,THEFT OF IDENTITY
397636,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
874106,VEHICLE STOLEN,VEHICLE - STOLEN
927546,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
613011,VEHICLE STOLEN,VEHICLE - STOLEN
849692,BRANDISH WEAPON,BRANDISH WEAPON
99031,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
50518,FIREARMS SHOTS,DISCHARGE FIREARMS/SHOTS FIRED
659594,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
33184,BURGLARY,BURGLARY
452778,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
592318,ROBBERY,ROBBERY
520137,BURGLARY,BURGLARY FROM VEHICLE
190502,THEFT,THEFT OF IDENTITY
102308,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
975939,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
449968,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
552835,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
218907,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
360882,BURGLARY,BURGLARY
139977,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
570112,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
530434,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
149065,ROBBERY,ROBBERY
457147,THEFT,THEFT OF IDENTITY
976665,ASSAULT,BATTERY - SIMPLE ASSAULT
749344,BURGLARY,BURGLARY
967223,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
887392,THEFT,THEFT OF IDENTITY
394858,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
501521,VEHICLE STOLEN,VEHICLE - STOLEN
162327,VEHICLE STOLEN,VEHICLE - STOLEN
83667,BURGLARY,BURGLARY
312668,VEHICLE STOLEN,VEHICLE - STOLEN
266466,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
424799,THEFT,THEFT OF IDENTITY
428260,ASSAULT,BATTERY - SIMPLE ASSAULT
525488,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
327149,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
131655,ROBBERY,ROBBERY
721647,FIREARMS SHOTS,DISCHARGE FIREARMS/SHOTS FIRED
860044,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
511052,BURGLARY,BURGLARY
851565,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
153518,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
624000,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
922878,DRIVING CRIME,FAILURE TO YIELD
537340,ROBBERY,ROBBERY
736942,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
772337,THEFT,THEFT OF IDENTITY
39943,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
894969,BURGLARY,BURGLARY FROM VEHICLE
18387,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
218043,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
217521,BURGLARY,BURGLARY FROM VEHICLE
938511,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
688538,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
177049,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
583209,THEFT,THEFT OF IDENTITY
688,THEFT,THEFT OF IDENTITY
923107,THEFT,THEFT OF IDENTITY
46542,TRESPASSING,TRESPASSING
568547,BRANDISH WEAPON,BRANDISH WEAPON
292323,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
299236,VEHICLE STOLEN,VEHICLE - STOLEN
395435,VEHICLE STOLEN,BIKE - STOLEN
385867,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
748661,THEFT,THEFT OF IDENTITY
489475,TRESPASSING,TRESPASSING
899211,BURGLARY,BURGLARY FROM VEHICLE
108492,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
208674,ASSAULT,BATTERY - SIMPLE ASSAULT
971714,ASSAULT,BATTERY - SIMPLE ASSAULT
483389,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
71723,BURGLARY,BURGLARY FROM VEHICLE
840664,EXTORTION,EXTORTION
53609,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
528408,BURGLARY,BURGLARY
186649,THEFT,THEFT OF IDENTITY
702387,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
905927,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
325995,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
214788,VIOLATION OF RESTRAINING ORDER,VIOLATION OF TEMPORARY RESTRAINING ORDER
128713,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
978244,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
726909,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
854163,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
142876,BURGLARY,BURGLARY FROM VEHICLE
704300,VEHICLE STOLEN,VEHICLE - ATTEMPT STOLEN
315958,DOCUMENT CRIME,DOCUMENT FORGERY / STOLEN FELONY
47361,VEHICLE STOLEN,VEHICLE - STOLEN
905823,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
361105,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
611244,THEFT,THEFT OF IDENTITY
974103,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
178016,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
301546,VEHICLE STOLEN,VEHICLE - STOLEN
760191,BURGLARY,BURGLARY
98508,VEHICLE STOLEN,VEHICLE - STOLEN
532624,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
220414,BURGLARY,BURGLARY FROM VEHICLE
329527,VEHICLE STOLEN,BIKE - STOLEN
54194,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
77545,THEFT,THEFT OF IDENTITY
62189,SEXUAL CRIME,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ"
968701,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
295307,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
888355,THEFT,THEFT OF IDENTITY
832065,BURGLARY,BURGLARY
528457,ASSAULT,BATTERY - SIMPLE ASSAULT
208642,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
838663,BRANDISH WEAPON,BRANDISH WEAPON
951340,PICKPOCKET,PICKPOCKET
666750,ASSAULT,BATTERY - SIMPLE ASSAULT
44,CRIME ON CHILD,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
188093,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
810122,ROBBERY,ATTEMPTED ROBBERY
342681,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
314116,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
402446,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
535267,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
473125,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
389299,BURGLARY,BURGLARY FROM VEHICLE
929491,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
647880,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
969205,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
422097,BURGLARY,BURGLARY
376030,VEHICLE STOLEN,VEHICLE - STOLEN
322933,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
241040,VEHICLE STOLEN,VEHICLE - STOLEN
888296,ROBBERY,ROBBERY
636086,BURGLARY,BURGLARY
279300,THEFT,THEFT OF IDENTITY
260879,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
676398,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
668119,BURGLARY,BURGLARY
8003,ROBBERY,ROBBERY
556752,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
8014,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
234503,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
479466,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
1740,BURGLARY,BURGLARY
64831,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
331326,THEFT,THEFT OF IDENTITY
643009,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
408479,BURGLARY,BURGLARY
804451,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
421917,VEHICLE STOLEN,VEHICLE - STOLEN
66492,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
821659,ROBBERY,ROBBERY
6214,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
659593,MURDER,CRIMINAL HOMICIDE
814380,VEHICLE STOLEN,VEHICLE - ATTEMPT STOLEN
425142,THEFT,THEFT OF IDENTITY
931633,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
796736,THEFT,THEFT OF IDENTITY
209502,VEHICLE STOLEN,VEHICLE - STOLEN
427707,SEXUAL CRIME,"RAPE, FORCIBLE"
169417,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
711124,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
79696,ASSAULT,BATTERY - SIMPLE ASSAULT
441635,ROBBERY,ATTEMPTED ROBBERY
755450,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
933271,BURGLARY,BURGLARY FROM VEHICLE
670862,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
259467,VEHICLE STOLEN,VEHICLE - STOLEN
493607,VEHICLE STOLEN,VEHICLE - STOLEN
606558,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
846305,DRIVING CRIME,FAILURE TO YIELD
112599,VEHICLE STOLEN,VEHICLE - STOLEN
116989,VEHICLE STOLEN,VEHICLE - STOLEN
93239,BURGLARY,BURGLARY FROM VEHICLE
488332,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
70216,TRESPASSING,TRESPASSING
419006,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
138363,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
483247,THEFT,THEFT OF IDENTITY
195067,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
317247,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
783014,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
323248,BURGLARY,BURGLARY FROM VEHICLE
683423,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
926846,VEHICLE STOLEN,VEHICLE - STOLEN
540883,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
418506,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
415810,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
672439,THEFT,THEFT OF IDENTITY
775094,BURGLARY,BURGLARY
892527,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
368822,ASSAULT,BATTERY - SIMPLE ASSAULT
742839,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
878473,ASSAULT,BATTERY - SIMPLE ASSAULT
375066,BURGLARY,BURGLARY
511745,BURGLARY,BURGLARY FROM VEHICLE
210888,BURGLARY,BURGLARY
904540,BURGLARY,BURGLARY
892675,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
140053,BURGLARY,BURGLARY FROM VEHICLE
470393,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
958363,VEHICLE STOLEN,VEHICLE - STOLEN
686682,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
547451,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
939718,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
69216,VEHICLE STOLEN,VEHICLE - STOLEN
298646,BRANDISH WEAPON,BRANDISH WEAPON
980138,ASSAULT,BATTERY - SIMPLE ASSAULT
939015,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
102284,BURGLARY,BURGLARY FROM VEHICLE
364998,VIOLATION OF RESTRAINING ORDER,VIOLATION OF TEMPORARY RESTRAINING ORDER
914949,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
468335,THEFT,THEFT OF IDENTITY
301187,VEHICLE STOLEN,VEHICLE - ATTEMPT STOLEN
790670,ASSAULT,BATTERY - SIMPLE ASSAULT
529719,ROBBERY,ROBBERY
506854,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
864399,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
927001,BURGLARY,BURGLARY FROM VEHICLE
898675,ASSAULT,BATTERY - SIMPLE ASSAULT
350357,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
251757,VEHICLE STOLEN,VEHICLE - STOLEN
817172,BURGLARY,BURGLARY
411108,ROBBERY,ATTEMPTED ROBBERY
855953,VEHICLE STOLEN,VEHICLE - STOLEN
961039,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
866038,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
365442,ASSAULT,BATTERY - SIMPLE ASSAULT
844002,BURGLARY,"BURGLARY, ATTEMPTED"
191929,BURGLARY,BURGLARY FROM VEHICLE
